Station,Trafic,Année,Trafic_Année_Précedente,Réseau_Métro,Réseau_RER
SUCY-BONNEUIL,2540004,2018,2380266.0,0,1
BUSSY-SAINT-GEORGES,3235459,2018,3155213.0,0,1
MASSY-VERRIERES,623769,2018,633536.0,0,1
LOGNES,1655254,2018,1634461.0,0,1
LA MOTTE-PICQUET-GRENELLE,7959759,2018,7971520.0,1,0
MADELEINE,7088856,2018,7089433.0,1,0
MARCEL SEMBAT,5958354,2018,5952749.0,1,0
FRANKLIN D. ROOSEVELT,10705337,2018,10699637.0,1,0
CORENTIN CELTON,3715160,2018,3569856.0,1,0
LES SABLONS,6396994,2018,6098028.0,1,0
PORTE DE CHARENTON,2262053,2018,2222987.0,1,0
DENFERT-ROCHEREAU,4401791,2018,4536263.0,1,0
RUE DE LA POMPE,3241496,2018,3121397.0,1,0
SAINT-GERMAIN DES PRES,4191939,2018,4500669.0,1,0
MAISONS-ALFORT-STADE,2465520,2018,1777237.0,1,0
RUE DES BOULETS,2654910,2018,2564140.0,1,0
CHAMPIGNY,3597213,2018,3467855.0,0,1
TELEGRAPHE,2425536,2018,2381268.0,1,0
LA DEFENSE-RER,33822933,2018,30980489.0,0,1
VILLIERS,6237308,2018,6095197.0,1,0
VILLEJUIF-LEO LAGRANGE,2799771,2018,2563169.0,1,0
MASSY-PALAISEAU,9496594,2018,9145481.0,0,1
ARTS ET METIERS,4235686,2018,4026218.0,1,0
PORTE DE CHOISY,2943551,2018,2853091.0,1,0
PARC DE SCEAUX,613248,2018,576795.0,0,1
JUSSIEU,4684325,2018,4476394.0,1,0
CHARENTON-ECOLES,3132036,2018,3067681.0,1,0
MONTPARNASSE-BIENVENUE,30646580,2018,28953720.0,1,0
MALAKOFF-PLATEAU DE VANVES,3718080,2018,3659183.0,1,0
PORTE DE SAINT-OUEN,3764392,2018,3736385.0,1,0
QUAI DE LA GARE,3252321,2018,3114195.0,1,0
MICHEL-ANGE-MOLITOR,2298330,2018,2170808.0,1,0
VICTOR HUGO,4005276,2018,3877660.0,1,0
TRINITE-D'ESTIENNE D'ORVES,2133878,2018,1802492.0,1,0
EDGAR QUINET,2364420,2018,2321264.0,1,0
BLANCHE,4120807,2018,3997296.0,1,0
TEMPLE,1258217,2018,1270319.0,1,0
DANUBE,566268,2018,595883.0,1,0
MICHEL BIZOT,2009808,2018,1994388.0,1,0
RUEIL-MALMAISON,7052357,2018,6436183.0,0,1
NATIONALE,2970029,2018,2589861.0,1,0
BOTZARIS,1016993,2018,964240.0,1,0
LEDRU-ROLLIN,3977633,2018,3856297.0,1,0
DUGOMMIER,2836152,2018,2764845.0,1,0
BUTTES-CHAUMONT,560675,2018,542357.0,1,0
GUY MOQUET,4593098,2018,4646625.0,1,0
VILLEJUIF-PAUL VAILLANT-COUTURIER,2470026,2018,2334437.0,1,0
NANTERRE-UNIVERSITE,4468490,2018,4506687.0,0,1
ALESIA,5113245,2018,5072500.0,1,0
BOISSY-SAINT-LEGER,2810996,2018,2597193.0,0,1
VINCENNES,6980574,2018,7021456.0,0,1
FORT D'AUBERVILLIERS,4165208,2018,4039188.0,1,0
LES BACONNETS,1888141,2018,1842189.0,0,1
LOUIS BLANC,2439575,2018,2393010.0,1,0
GARE DU NORD,45793828,2018,50860744.0,1,0
VILLEJUIF-LOUIS ARAGON,7479307,2018,6931264.0,1,0
LA DEFENSE,15954978,2018,15329402.0,1,0
SAINT-PLACIDE,3376988,2018,3905148.0,1,0
MARX DORMOY,3616802,2018,3717402.0,1,0
SAINT-MAUR,3065770,2018,2783668.0,1,0
LES GOBELINS,3595435,2018,3532761.0,1,0
ETIENNE MARCEL,2907953,2018,3297216.0,1,0
SAINT-SEBASTIEN-FROISSART,1731645,2018,1661453.0,1,0
SAINT-JACQUES,2324865,2018,2484204.0,1,0
MONTGALLET,1690677,2018,1710400.0,1,0
LES AGNETTES,2448699,2018,2308871.0,1,0
NEUILLY-PLAISANCE,5904235,2018,5551528.0,0,1
FONTENAY-SOUS-BOIS,2729214,2018,2631770.0,0,1
CRETEIL-PREFECTURE,5028020,2018,5113576.0,1,0
PORTE DES LILAS,3868367,2018,3931994.0,1,0
MICHEL-ANGE-AUTEUIL,2175029,2018,2162365.0,1,0
PORTE DE CLICHY,4410686,2018,4305225.0,1,0
PORTE DOREE,2850341,2018,2715367.0,1,0
RICHELIEU-DROUOT,5340869,2018,5307462.0,1,0
TUILERIES,2682811,2018,2565447.0,1,0
PERE LACHAISE,4882748,2018,4837320.0,1,0
GAMBETTA,7137504,2018,7052652.0,1,0
PORTE DE MONTREUIL,4735534,2018,4731789.0,1,0
COUR SAINT-EMILION,6068940,2018,6022116.0,1,0
CHATEAU ROUGE,7053570,2018,2623832.0,1,0
CRIMEE,5921134,2018,5999504.0,1,0
GARE DU NORD-RER,42502942,2018,47465765.0,0,1
BAGNEUX,2388018,2018,2313791.0,0,1
SEGUR,1605135,2018,1576059.0,1,0
PONT DE NEUILLY,7127658,2018,7061761.0,1,0
PLACE D'ITALIE,11508361,2018,11525905.0,1,0
CAMBRONNE,3286006,2018,3191686.0,1,0
LA VARENNE-CHENNEVIERES,1976634,2018,1927735.0,0,1
CADET,3338778,2018,3322334.0,1,0
BURES-SUR-YVETTE,726989,2018,742330.0,0,1
BILLANCOURT,3348058,2018,3248451.0,1,0
ODEON,5905175,2018,5771522.0,1,0
VAVIN,2182742,2018,2572831.0,1,0
MAIRIE DE SAINT-OUEN,4641862,2018,4283641.0,1,0
MAIRIE D'ISSY,4473140,2018,4251210.0,1,0
LA TOUR-MAUBOURG,2218166,2018,2136370.0,1,0
SAINT-DENIS-UNIVERSITE,4993498,2018,4858033.0,1,0
RUE DU BAC,2389323,2018,2370918.0,1,0
CHARDON-LAGACHE,718908,2018,660183.0,1,0
BALARD,6028656,2018,5353471.0,1,0
PORTE D'AUTEUIL,652631,2018,651903.0,1,0
JACQUES BONSERGENT,2596218,2018,2599072.0,1,0
CHATEAU-LANDON,1779651,2018,1756811.0,1,0
CORENTIN CARIOU,3023221,2018,2866103.0,1,0
PORTE MAILLOT,8181976,2018,8774568.0,1,0
LE PELETIER,2510950,2018,2413692.0,1,0
LE VESINET-CENTRE,1361720,2018,1301615.0,0,1
ABBESSES,2450498,2018,2188257.0,1,0
LE VESINET-LE PECQ,2157155,2018,2135170.0,0,1
SIMPLON,2756818,2018,3083837.0,1,0
QUATRE-SEPTEMBRE,2038075,2018,1981596.0,1,0
NANTERRE-PREFECTURE,24980181,2018,23598469.0,0,1
BEL AIR,2406187,2018,2298213.0,1,0
LES HALLES,17509498,2018,16107112.0,1,0
GRANDS BOULEVARDS,7416725,2018,7141016.0,1,0
LE PARC DE SAINT-MAUR,2242987,2018,2206034.0,0,1
LA COURNEUVE-8 MAI 1945,5962052,2018,5870527.0,1,0
SAINT-PAUL,6443129,2018,6293063.0,1,0
SAINT-AMBROISE,3037654,2018,2891169.0,1,0
CHATILLON-MONTROUGE,7574425,2018,7349354.0,1,0
MARAICHERS,2788149,2018,2778097.0,1,0
MAIRIE DE MONTREUIL,8182788,2018,7715647.0,1,0
ASSEMBLEE NATIONALE,1131202,2018,1030686.0,1,0
GEORGE V,6380669,2018,6184000.0,1,0
SAINT-LAZARE,46679970,2018,47137968.0,1,0
GLACIERE,4863838,2018,4315500.0,1,0
BELLEVILLE,11755857,2018,11595446.0,1,0
CROIX DE CHAVAUX,5210557,2018,5221205.0,1,0
SAINT-MAUR-CRETEIL,3592853,2018,3594971.0,0,1
LIBERTE,2631382,2018,2562237.0,1,0
HOTEL DE VILLE,11467832,2018,11777638.0,1,0
BROCHANT,3418061,2018,3417248.0,1,0
BERCY,6700350,2018,5909077.0,1,0
GONCOURT,3420469,2018,3003253.0,1,0
CONCORDE,6325918,2018,6312926.0,1,0
CENSIER-DAUBENTON,3514620,2018,3496111.0,1,0
PORTE DE SAINT-CLOUD,5386794,2018,5196965.0,1,0
EGLISE DE PANTIN,4056872,2018,3876643.0,1,0
SAINT-DENIS-PORTE DE PARIS,4503548,2018,4262669.0,1,0
BOLIVAR,575968,2018,552896.0,1,0
SAINT-PHILIPPE-DU-ROULE,3076501,2018,2937242.0,1,0
SAINT-MICHEL-NOTRE-DAME,7247647,2018,7051095.0,0,1
PORTE DE CHAMPERRET,3431010,2018,3450481.0,1,0
ANTONY,6365395,2018,6331718.0,0,1
BREGUET-SABIN,2351237,2018,2273253.0,1,0
SAINT-SULPICE,2350813,2018,1830503.0,1,0
PONT NEUF,1613273,2018,1545258.0,1,0
VARENNE,1410421,2018,1434206.0,1,0
LIEGE,1795368,2018,1738577.0,1,0
GARE DE LYON,36864326,2018,37302438.0,1,0
CHAUSSEE D'ANTIN-LA FAYETTE,7470237,2018,7292728.0,1,0
PORTE DE CLIGNANCOURT,8050206,2018,8256129.0,1,0
PONT DE SEVRES,5332900,2018,5185440.0,1,0
PORTE DE VANVES,4907106,2018,4768377.0,1,0
REAUMUR-SEBASTOPOL,5669490,2018,4523360.0,1,0
PLAISANCE,5091432,2018,4952901.0,1,0
MAIRIE DE CLICHY,7105379,2018,7107063.0,1,0
BOURSE,3596746,2018,3439709.0,1,0
JULES JOFFRIN,4677666,2018,4416975.0,1,0
PICPUS,1404477,2018,1352984.0,1,0
BOISSIERE,2180159,2018,2141539.0,1,0
CHATELET,12505675,2018,12829472.0,1,0
PORTE D'ITALIE,2444086,2018,2347785.0,1,0
BERAULT,3182589,2018,3149273.0,1,0
COURCELLES,2713346,2018,2626896.0,1,0
AVENUE EMILE ZOLA,1506963,2018,1471634.0,1,0
BOBIGNY-PANTIN-RAYMOND QUENEAU,2957528,2018,2647208.0,1,0
PIERRE CURIE,1608512,2018,1547803.0,1,0
CARREFOUR PLEYEL,2657021,2018,2619238.0,1,0
CHATELET-LES HALLES-RER,33424797,2018,30156193.0,0,1
PORT ROYAL,3489722,2018,3514722.0,0,1
LAPLACE,3676446,2018,3718673.0,0,1
AUBER,5923654,2018,5923269.0,0,1
LE KREMLIN-BICETRE,4447608,2018,4368647.0,1,0
BRY-SUR-MARNE,2304182,2018,2235493.0,0,1
MALESHERBES,2628908,2018,2633146.0,1,0
ARCUEIL-CACHAN,3565431,2018,3550212.0,0,1
OLYMPIADES,7306272,2018,7240711.0,1,0
TORCY,4242369,2018,4236462.0,0,1
GENTILLY,2332897,2018,2146180.0,0,1
SCEAUX,756148,2018,706053.0,0,1
NOTRE-DAME-DE-LORETTE,2943066,2018,2989683.0,1,0
BASTILLE,13172392,2018,13239442.0,1,0
CLUNY LA SORBONNE,2493703,2018,2306916.0,1,0
FAIDHERBE-CHALIGNY,3206635,2018,3150625.0,1,0
SAINT-MARCEL,2286932,2018,2230692.0,1,0
POISSONNIERE,3704783,2018,3529368.0,1,0
LA FOURCHE,2814675,2018,2839680.0,1,0
BOUCICAUT,3403615,2018,3318843.0,1,0
MARNE-LA-VALLEE-CHESSY,6229130,2018,5851461.0,0,1
ANATOLE FRANCE,3734650,2018,3765962.0,1,0
LA CROIX DE BERNY,3288568,2018,3178607.0,0,1
PHILIPPE AUGUSTE,1922463,2018,1817987.0,1,0
VAL D'EUROPE,5137706,2018,4649606.0,0,1
KLEBER,1357710,2018,1239886.0,1,0
DUROC,3645141,2018,3584770.0,1,0
JOINVILLE-LE-PONT,3950334,2018,3859220.0,0,1
ALMA-MARCEAU,4561735,2018,4247823.0,1,0
MARCADET-POISSONNIERS,5285526,2018,7973129.0,1,0
MAIRIE DES LILAS,4817603,2018,4726057.0,1,0
PORTE DE PANTIN,5377661,2018,5226446.0,1,0
STRASBOURG-SAINT-DENIS,9258372,2018,10601066.0,1,0
PORTE DE LA CHAPELLE,2673189,2018,2839635.0,1,0
BIR-HAKEIM,8772981,2018,8172283.0,1,0
JAVEL-ANDRE CITROEN,3042409,2018,2822682.0,1,0
LE GUICHET,924106,2018,956271.0,0,1
MALAKOFF-RUE ETIENNE DOLET,2140693,2018,1986235.0,1,0
PONT DE LEVALLOIS-BECON,5374925,2018,5133998.0,1,0
GARE D'AUSTERLITZ,10443637,2018,9674901.0,1,0
HAVRE-CAUMARTIN,7865303,2018,7492542.0,1,0
SAINT-REMY-LES-CHEVREUSE,915757,2018,1012303.0,0,1
MIROMESNIL,6391877,2018,6190720.0,1,0
ROBINSON,2181910,2018,2072910.0,0,1
INVALIDES,6411555,2018,6537098.0,1,0
MAIRIE DE MONTROUGE,7081319,2018,6786852.0,1,0
PLACE MONGE,3134478,2018,3001848.0,1,0
FUNICULAIRE,3415784,2018,3340170.0,1,0
RENNES,1288804,2018,1489805.0,1,0
PORTE DE BAGNOLET,4347994,2018,4293544.0,1,0
SAINT-GERMAIN-EN-LAYE,4908355,2018,4545802.0,0,1
DUPLEIX,4092602,2018,3978871.0,1,0
REPUBLIQUE,18327920,2018,18187603.0,1,0
BONNE NOUVELLE,5025192,2018,4839769.0,1,0
PALAISEAU-VILLEBON,941474,2018,958637.0,0,1
CHARLES MICHELS,4865336,2018,4886832.0,1,0
FONTAINE-MICHALON,754778,2018,737338.0,0,1
PEREIRE,4804340,2018,4691021.0,1,0
PLACE CLICHY,8769157,2018,9019721.0,1,0
CARDINAL LEMOINE,1753554,2018,1659755.0,1,0
PORTE DE VERSAILLES,6388506,2018,5827374.0,1,0
MONCEAU,1804353,2018,1698260.0,1,0
PASTEUR,5217986,2018,5030023.0,1,0
NATION,8638165,2018,8718463.0,1,0
CHATEAU DE VINCENNES,5544176,2018,5539169.0,1,0
BOBIGNY-PABLO PICASSO,8262452,2018,7904705.0,1,0
PORTE DE LA VILLETTE,4162037,2018,3909021.0,1,0
COURCELLE-SUR-YVETTE,576015,2018,633858.0,0,1
CHATEAU D'EAU,4439398,2018,3929898.0,1,0
LOZERE,828404,2018,846036.0,0,1
LA MUETTE,4150248,2018,4016508.0,1,0
SEVRES-BABYLONE,5430593,2018,5321593.0,1,0
LAMARCK-CAULAINCOURT,2843167,2018,2968479.0,1,0
OBERKAMPF,4580340,2018,4402589.0,1,0
PARMENTIER,3283276,2018,3219039.0,1,0
MAUBERT-MUTUALITE,2349339,2018,2204329.0,1,0
COMMERCE,2973194,2018,2933922.0,1,0
PORTE DAUPHINE,3119154,2018,2991166.0,1,0
CRETEIL-POINTE DU LAC,2924153,2018,2867922.0,1,0
PERNETY,3310917,2018,3240020.0,1,0
VAUGIRARD,3663937,2018,3597913.0,1,0
TERNES,3627447,2018,3613687.0,1,0
SENTIER,3507732,2018,3610996.0,1,0
BOULOGNE-PONT DE SAINT-CLOUD,3358482,2018,3189981.0,1,0
OURCQ,4089055,2018,4037796.0,1,0
RIQUET,2434730,2018,2401771.0,1,0
SOLFERINO,2130716,2018,2058280.0,1,0
FRONT POPULAIRE,2877264,2018,2770958.0,1,0
EXELMANS,2152072,2018,2072581.0,1,0
SAINT-FRANCOIS-XAVIER,1756612,2018,1726254.0,1,0
PONT MARIE,1769299,2018,1620243.0,1,0
MAISON BLANCHE,1974306,2018,1961665.0,1,0
FALGUIERE,912582,2018,889118.0,1,0
EUROPE,1694103,2018,1550969.0,1,0
NOISY-CHAMPS,5401324,2018,5300935.0,0,1
MAISONS-ALFORT-LES JUILLIOTTES,1905384,2018,2269171.0,1,0
VANEAU,1067512,2018,997620.0,1,0
LUXEMBOURG,6020838,2018,5805371.0,0,1
BOURG-LA-REINE,4595817,2018,4469488.0,0,1
BIBLIOTHEQUE,18770034,2018,18129727.0,1,0
ORSAY-VILLE,2605092,2018,2512143.0,0,1
NOISIEL,2882653,2018,2782565.0,0,1
DAUMESNIL,5317608,2018,5313490.0,1,0
PIGALLE,5949716,2018,5786015.0,1,0
CONVENTION,5609633,2018,5460496.0,1,0
ANVERS,6047635,2018,6032609.0,1,0
SAINT-MANDE-TOURELLE,6314385,2018,6234125.0,1,0
COLONEL FABIEN,4794789,2018,4752228.0,1,0
PASSY,4124316,2018,3942219.0,1,0
RANELAGH,2470025,2018,2387545.0,1,0
IENA,2506768,2018,2445767.0,1,0
CHEVALERET,3257784,2018,3522575.0,1,0
GAITE,2995328,2018,3035526.0,1,0
SAINT-AUGUSTIN,3853378,2018,2840829.0,1,0
PORTE D'IVRY,2045606,2018,1932132.0,1,0
LOURMEL,2424947,2018,2420654.0,1,0
JASMIN,2103952,2018,2076285.0,1,0
RASPAIL,1995962,2018,1743588.0,1,0
FILLES DU CALVAIRE,1718975,2018,1730620.0,1,0
MABILLON,1963879,2018,1853355.0,1,0
EGLISE D'AUTEUIL,182153,2018,177017.0,1,0
SAINT-FARGEAU,737146,2018,715468.0,1,0
NOISY-LE-GRAND-MONT D'EST,8077756,2018,8113352.0,0,1
HOTEL DE VILLE,12307363,2019,11467832.0,1,0
ESPLANADE DE LA DEFENSE,9883008,2019,10255121.0,1,0
FRANKLIN D. ROOSEVELT,9545487,2019,10705337.0,1,0
NATION,8834660,2019,8638165.0,1,0
PLACE CLICHY,8020440,2019,8769157.0,1,0
CHATEAU ROUGE,7306788,2019,7053570.0,1,0
BIBLIOTHEQUE,19754334,2019,18770034.0,1,0
AUBERVILLIERS-PANTIN-QUATRE CHEMINS,7215915,2019,7785492.0,1,0
CHATELET,10766712,2019,12505675.0,1,0
BIR-HAKEIM,6903648,2019,8772981.0,1,0
OPERA,10501357,2019,11175606.0,1,0
MAIRIE DE MONTROUGE,6849601,2019,7081319.0,1,0
PALAIS-ROYAL,9592920,2019,9648312.0,1,0
COUR SAINT-EMILION,6043808,2019,6068940.0,1,0
STRASBOURG-SAINT-DENIS,9524965,2019,9258372.0,1,0
VILLIERS,5667552,2019,6237308.0,1,0
PORTE DE CLIGNANCOURT,8393535,2019,8050206.0,1,0
SEVRES-BABYLONE,5037509,2019,5430593.0,1,0
HAVRE-CAUMARTIN,8277127,2019,7865303.0,1,0
RICHELIEU-DROUOT,5014491,2019,5340869.0,1,0
CHARLES DE GAULLE-ETOILE,7296559,2019,8181646.0,1,0
PLAISANCE,4784211,2019,5091432.0,1,0
STALINGRAD,6891050,2019,7342659.0,1,0
SAINT-DENIS-UNIVERSITE,4770181,2019,4993498.0,1,0
LA CHAPELLE,6534340,2019,6976673.0,1,0
CRETEIL-PREFECTURE,4663191,2019,5028020.0,1,0
LES SABLONS,6314665,2019,6396994.0,1,0
BONNE NOUVELLE,4583027,2019,5025192.0,1,0
SAINT-MICHEL,6286034,2019,6713126.0,1,0
GLACIERE,4498939,2019,4863838.0,1,0
PORTE D'ORLEANS,6259225,2019,6669356.0,1,0
PORTE DE CLICHY,4495978,2019,4410686.0,1,0
SAINT-MANDE-TOURELLE,6245865,2019,6314385.0,1,0
PEREIRE,4446732,2019,4804340.0,1,0
PYRAMIDES,6069724,2019,5277037.0,1,0
LA MUETTE,3991922,2019,4150248.0,1,0
GARE DU NORD,51141374,2019,45793828.0,1,0
MARCADET-POISSONNIERS,5973655,2019,5285526.0,1,0
MENILMONTANT,3943809,2019,4359581.0,1,0
SAINT-LAZARE,46923920,2019,46679970.0,1,0
MIROMESNIL,5908201,2019,6391877.0,1,0
FORT D'AUBERVILLIERS,3889085,2019,4165208.0,1,0
GARE DE LYON,36512570,2019,36864326.0,1,0
JAURES,5836196,2019,6261040.0,1,0
SAINT-GERMAIN DES PRES,3866889,2019,4191939.0,1,0
LA DEFENSE,16213921,2019,15954978.0,1,0
PIGALLE,5599495,2019,5949716.0,1,0
EGLISE DE PANTIN,3843796,2019,4056872.0,1,0
BELLEVILLE,10735544,2019,11755857.0,1,0
MARCEL SEMBAT,5521946,2019,5958354.0,1,0
VICTOR HUGO,3841033,2019,4005276.0,1,0
GARE D'AUSTERLITZ,9887549,2019,10443637.0,1,0
REAUMUR-SEBASTOPOL,5291106,2019,5669490.0,1,0
ANATOLE FRANCE,3533091,2019,3734650.0,1,0
MADELEINE,8473016,2019,7088856.0,1,0
PONT DE LEVALLOIS-BECON,5068483,2019,5374925.0,1,0
POISSONNIERE,3466034,2019,3704783.0,1,0
MONTPARNASSE-BIENVENUE,29857740,2019,30646580.0,1,0
MAIRIE DE MONTREUIL,8106589,2019,8182788.0,1,0
ALESIA,4764374,2019,5113245.0,1,0
GARE DE L'EST,22443106,2019,21432041.0,1,0
VAUGIRARD,3445009,2019,3663937.0,1,0
REPUBLIQUE,16596521,2019,18327920.0,1,0
VILLEJUIF-LOUIS ARAGON,7198931,2019,7479307.0,1,0
PASTEUR,4493457,2019,5217986.0,1,0
LES HALLES,16069170,2019,17509498.0,1,0
GARIBALDI,3330349,2019,3692242.0,1,0
BASTILLE,13151192,2019,13172392.0,1,0
GRANDS BOULEVARDS,6807424,2019,7416725.0,1,0
ALMA-MARCEAU,4382709,2019,4561735.0,1,0
PLACE D'ITALIE,10577276,2019,11508361.0,1,0
PARMENTIER,3103492,2019,3283276.0,1,0
PORTE MAILLOT,8226552,2019,8181976.0,1,0
CHATEAU DE VINCENNES,6353285,2019,5544176.0,1,0
DENFERT-ROCHEREAU,3911586,2019,4401791.0,1,0
TROCADERO,9327124,2019,9381362.0,1,0
MAIRIE D'IVRY,3074561,2019,3351677.0,1,0
OLYMPIADES,7912359,2019,7306272.0,1,0
MAIRIE DE CLICHY,6342058,2019,7105379.0,1,0
LES COURTILLES,3886523,2019,4233814.0,1,0
BARBES-ROCHECHOUART,7974496,2019,9337425.0,1,0
SAINT-AUGUSTIN,3052723,2019,3853378.0,1,0
PORTE DE VINCENNES,7633984,2019,7164764.0,1,0
CONCORDE,6115023,2019,6325918.0,1,0
CHATEAU D'EAU,3878260,2019,4439398.0,1,0
LA MOTTE-PICQUET-GRENELLE,7958383,2019,7959759.0,1,0
PERNETY,3050541,2019,3310917.0,1,0
GEORGE V,6643262,2019,6380669.0,1,0
GALLIENI,5595343,2019,5841623.0,1,0
CHARONNE,3652338,2019,4174673.0,1,0
BOBIGNY-PABLO PICASSO,7879929,2019,8262452.0,1,0
QUAI DE LA GARE,3033927,2019,3252321.0,1,0
REUILLY-DIDEROT,6328040,2019,6037085.0,1,0
GABRIEL PERI,4998394,2019,5405121.0,1,0
DUROC,3596220,2019,3645141.0,1,0
CHAUSSEE D'ANTIN-LA FAYETTE,7312371,2019,7470237.0,1,0
SAINT-MAUR,2924501,2019,3065770.0,1,0
BERCY,6311543,2019,6700350.0,1,0
DAUMESNIL,4954004,2019,5317608.0,1,0
CRETEIL-UNIVERSITE,3536972,2019,3558391.0,1,0
CHATILLON-MONTROUGE,7196503,2019,7574425.0,1,0
PYRENEES,2920049,2019,3354023.0,1,0
PORTE DE VERSAILLES,5823995,2019,6388506.0,1,0
PORTE DE VANVES,4660158,2019,4907106.0,1,0
MALAKOFF-PLATEAU DE VANVES,3454231,2019,3718080.0,1,0
PONT DE NEUILLY,6902027,2019,7127658.0,1,0
ROME,2753714,2019,2992054.0,1,0
PORTE DE PANTIN,5615256,2019,5377661.0,1,0
COLONEL FABIEN,4511921,2019,4794789.0,1,0
CORENTIN CELTON,3438335,2019,3715160.0,1,0
GAMBETTA,6798910,2019,7137504.0,1,0
GAITE,2713799,2019,2995328.0,1,0
ODEON,5600764,2019,5905175.0,1,0
GUY MOQUET,4004960,2019,4593098.0,1,0
SENTIER,3420249,2019,3507732.0,1,0
INVALIDES,6540934,2019,6411555.0,1,0
LAMARCK-CAULAINCOURT,2704202,2019,2843167.0,1,0
CONVENTION,5275717,2019,5609633.0,1,0
BLANCHE,3893362,2019,4120807.0,1,0
BOURSE,3386481,2019,3596746.0,1,0
SAINT-PAUL,6502842,2019,6443129.0,1,0
MARAICHERS,2608017,2019,2788149.0,1,0
PORTE DE SAINT-CLOUD,5174694,2019,5386794.0,1,0
LEDRU-ROLLIN,3777270,2019,3977633.0,1,0
SAINT-PLACIDE,3304968,2019,3376988.0,1,0
LA COURNEUVE-8 MAI 1945,5886507,2019,5962052.0,1,0
RUE DES BOULETS,2583609,2019,2654910.0,1,0
PONT DE SEVRES,5048247,2019,5332900.0,1,0
BERAULT,3656859,2019,3182589.0,1,0
RAMBUTEAU,3219510,2019,4074086.0,1,0
ANVERS,5643147,2019,6047635.0,1,0
DUGOMMIER,2579556,2019,2836152.0,1,0
VOLTAIRE,4975145,2019,5195333.0,1,0
PORTE DES LILAS,3439385,2019,3868367.0,1,0
PORTE DE CHAMPERRET,3189251,2019,3431010.0,1,0
BALARD,5626040,2019,6028656.0,1,0
LA FOURCHE,2563103,2019,2814675.0,1,0
MAIRIE DES LILAS,4436148,2019,4817603.0,1,0
CENSIER-DAUBENTON,3385284,2019,3514620.0,1,0
ARGENTINE,3026210,2019,2932605.0,1,0
CRIMEE,5431969,2019,5921134.0,1,0
COURCELLES,2557929,2019,2713346.0,1,0
PORTE DE MONTREUIL,4344016,2019,4735534.0,1,0
MARX DORMOY,3359946,2019,3616802.0,1,0
RUE DE LA POMPE,3004505,2019,3241496.0,1,0
HOCHE,4995902,2019,5185130.0,1,0
NATIONALE,2497964,2019,2970029.0,1,0
JUSSIEU,4328012,2019,4684325.0,1,0
TERNES,3329214,2019,3627447.0,1,0
LOUVRE,2633369,2019,2617507.0,1,0
CROIX DE CHAVAUX,4954717,2019,5210557.0,1,0
JACQUES BONSERGENT,2477876,2019,2596218.0,1,0
BASILIQUE DE SAINT-DENIS,4311590,2019,4894705.0,1,0
FAIDHERBE-CHALIGNY,3032239,2019,3206635.0,1,0
PORTE D'ITALIE,2363639,2019,2444086.0,1,0
PERE LACHAISE,4724592,2019,4882748.0,1,0
PORTE DE LA CHAPELLE,2379751,2019,2673189.0,1,0
ROBESPIERRE,4221091,2019,4702422.0,1,0
CHARENTON-ECOLES,2984929,2019,3132036.0,1,0
RUE DU BAC,2304665,2019,2389323.0,1,0
CHARLES MICHELS,4601730,2019,4865336.0,1,0
MAISONS-ALFORT-STADE,2330375,2019,2465520.0,1,0
MAIRIE D'ISSY,4096487,2019,4473140.0,1,0
BROCHANT,2984525,2019,3418061.0,1,0
LOURMEL,2301922,2019,2424947.0,1,0
ECOLE MILITAIRE,4468169,2019,4638136.0,1,0
RIQUET,2312581,2019,2434730.0,1,0
LE KREMLIN-BICETRE,4062243,2019,4447608.0,1,0
BOBIGNY-PANTIN-RAYMOND QUENEAU,2951030,2019,2957528.0,1,0
LA TOUR-MAUBOURG,2139593,2019,2218166.0,1,0
OBERKAMPF,4416955,2019,4580340.0,1,0
CLUNY LA SORBONNE,2232036,2019,2493703.0,1,0
JULES JOFFRIN,4034229,2019,4677666.0,1,0
PORTE DAUPHINE,2932159,2019,3119154.0,1,0
PORTE DE CHARENTON,2105924,2019,2262053.0,1,0
LAUMIERE,4325317,2019,4556699.0,1,0
MAUBERT-MUTUALITE,2226690,2019,2349339.0,1,0
SAINT-DENIS-PORTE DE PARIS,4032072,2019,4503548.0,1,0
COURONNES,2897777,2019,3036984.0,1,0
MALAKOFF-RUE ETIENNE DOLET,2048140,2019,2140693.0,1,0
MAIRIE DE SAINT-OUEN,4314548,2019,4641862.0,1,0
GONCOURT,2192190,2019,3420469.0,1,0
ARTS ET METIERS,4011632,2019,4235686.0,1,0
PLACE MONGE,2828772,2019,3134478.0,1,0
BOISSIERE,1919511,2019,2180159.0,1,0
PORTE DE LA VILLETTE,4159555,2019,4162037.0,1,0
SAINT-MARCEL,2131369,2019,2286932.0,1,0
CHAMPS-ELYSEES-CLEMENCEAU,4006171,2019,4113353.0,1,0
IENA,2646049,2019,2506768.0,1,0
PORTE D'IVRY,1901960,2019,2045606.0,1,0
PORTE DE BAGNOLET,4020800,2019,4347994.0,1,0
BUZENVAL,1941769,2019,2071421.0,1,0
BOULOGNE-JEAN JAURES,3785458,2019,3963135.0,1,0
TUILERIES,2614837,2019,2682811.0,1,0
MAISON BLANCHE,1803381,2019,1974306.0,1,0
PORTE DE SAINT-OUEN,3761155,2019,3764392.0,1,0
MAISONS-ALFORT-LES JUILLIOTTES,1779627,2019,1905384.0,1,0
